Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","5000","World","5510","Production","558","Berries nes","2005","2005","tonnes","689353","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2006","2006","tonnes","689979","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2007","2007","tonnes","728787","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2008","2008","tonnes","811212","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2009","2009","tonnes","796424","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2010","2010","tonnes","751016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2011","2011","tonnes","823551","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2012","2012","tonnes","836475","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2013","2013","tonnes","827689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2014","2014","tonnes","831548","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2015","2015","tonnes","774344","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2016","2016","tonnes","883342","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2017","2017","tonnes","891094","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2018","2018","tonnes","906880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","558","Berries nes","2019","2019","tonnes","922681","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1961","1961","tonnes","35091","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1962","1962","tonnes","30048","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1963","1963","tonnes","36251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1964","1964","tonnes","38370","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1965","1965","tonnes","33416","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1966","1966","tonnes","48367","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1967","1967","tonnes","41404","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1968","1968","tonnes","35380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1969","1969","tonnes","62328","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1970","1970","tonnes","60749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1971","1971","tonnes","61515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1972","1972","tonnes","55459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1973","1973","tonnes","76000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1974","1974","tonnes","62164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1975","1975","tonnes","62205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1976","1976","tonnes","64825","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1977","1977","tonnes","56813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1978","1978","tonnes","65422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1979","1979","tonnes","71287","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1980","1980","tonnes","73769","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1981","1981","tonnes","85310","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1982","1982","tonnes","92935","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1983","1983","tonnes","98050","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1984","1984","tonnes","85206","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1985","1985","tonnes","103226","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1986","1986","tonnes","99115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1987","1987","tonnes","110949","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1988","1988","tonnes","115016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","552","Blueberries","1989","1989","tonnes","112893","A","Aggregate, may include official, semi-official, estimated or calculated data"
