Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2013,2013,ha,194770,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2014,2014,ha,185768,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2015,2015,ha,197637,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2016,2016,ha,185985,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2017,2017,ha,173242,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2018,2018,ha,179389,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2019,2019,ha,184163,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2020,2020,ha,188944,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2021,2021,ha,191676,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1961,1961,ha,40353,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1962,1962,ha,42254,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1963,1963,ha,43795,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1964,1964,ha,50007,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1965,1965,ha,52011,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1966,1966,ha,53317,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1967,1967,ha,55007,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1968,1968,ha,53203,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1969,1969,ha,55982,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1970,1970,ha,58377,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1971,1971,ha,54860,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1972,1972,ha,55074,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1973,1973,ha,59426,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1974,1974,ha,49179,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1975,1975,ha,43826,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1976,1976,ha,40699,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1977,1977,ha,41054,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1978,1978,ha,43322,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1979,1979,ha,44531,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1980,1980,ha,47904,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1981,1981,ha,56345,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1982,1982,ha,54185,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1983,1983,ha,44116,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1984,1984,ha,44735,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1985,1985,ha,92087,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1986,1986,ha,284865,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1987,1987,ha,539553,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1988,1988,ha,305964,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1989,1989,ha,163614,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1990,1990,ha,94021,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1991,1991,ha,61535,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1992,1992,ha,59498,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1993,1993,ha,55748,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1994,1994,ha,86956,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1995,1995,ha,100492,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1996,1996,ha,95763,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1997,1997,ha,86140,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1998,1998,ha,79062,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",1999,1999,ha,75067,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2000,2000,ha,96561,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2001,2001,ha,114809,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2002,2002,ha,126288,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2003,2003,ha,128986,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2004,2004,ha,127254,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2005,2005,ha,133431,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2006,2006,ha,142963,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2007,2007,ha,143952,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2008,2008,ha,127416,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2009,2009,ha,110832,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2010,2010,ha,98824,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2011,2011,ha,85141,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2012,2012,ha,69930,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2013,2013,ha,63600,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2014,2014,ha,60302,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2015,2015,ha,56512,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2016,2016,ha,42458,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2017,2017,ha,27857,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2018,2018,ha,29234,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2019,2019,ha,31574,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2020,2020,ha,32654,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,788,"Ramie, raw or retted",2021,2021,ha,4818,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1961,1961,ha,6277273,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1962,1962,ha,6333441,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1963,1963,ha,6336302,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1964,1964,ha,6832380,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1965,1965,ha,7065217,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1966,1966,ha,6913131,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1967,1967,ha,7096652,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1968,1968,ha,7035082,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1969,1969,ha,6795470,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1970,1970,ha,8212960,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1971,1971,ha,9244120,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1972,1972,ha,9044394,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1973,1973,ha,8823234,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1974,1974,ha,8844696,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1975,1975,ha,9911404,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1976,1976,ha,8581487,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1977,1977,ha,9042639,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1978,1978,ha,11159171,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1979,1979,ha,11871002,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1980,1980,ha,10992015,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1981,1981,ha,12036543,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1982,1982,ha,13123837,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1983,1983,ha,12807740,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1984,1984,ha,13514505,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1985,1985,ha,14755614,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1986,1986,ha,15097634,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1987,1987,ha,15999106,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1988,1988,ha,17631575,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1989,1989,ha,17266629,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1990,1990,ha,17610808,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1991,1991,ha,19889076,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1992,1992,ha,20249396,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1993,1993,ha,19802941,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1994,1994,ha,22544265,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1995,1995,ha,23785776,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1996,1996,ha,21629914,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1997,1997,ha,23108425,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1998,1998,ha,25292063,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,1999,1999,ha,26986787,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2000,2000,ha,26315945,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2001,2001,ha,22722617,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2002,2002,ha,22985009,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2003,2003,ha,23506606,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2004,2004,ha,24998701,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2005,2005,ha,27954515,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2006,2006,ha,27211678,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2007,2007,ha,29466607,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2008,2008,ha,30092725,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2009,2009,ha,31637591,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2010,2010,ha,32104247,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2011,2011,ha,33769657,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2012,2012,ha,34717786,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2013,2013,ha,36563559,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2014,2014,ha,36460428,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2015,2015,ha,34489986,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2016,2016,ha,32867659,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2017,2017,ha,35760540,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2018,2018,ha,37001595,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,270,Rape or colza seed,2019,2019,ha,34290151,A,Official figure,,,
